term,label,definition
http://purl.obolibrary.org/obo/WBPhenotype_0001279,transgene expression reduced male,"Any decrease in the intensity of expression of a gene product produced by exogenous DNA, exclusively in the male, that has been introduced into the organism compared to its expression in control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0002423,hypoxia response variant,"Animals exhibit variations in response to hypoxia, low oxygen conditions, compared to controls."
http://purl.obolibrary.org/obo/WBPhenotype_0000185,apoptosis protracted,"Animals exhibit a decreased pace of the programmed cell death pathway, compared to that observed for control cells."
http://purl.obolibrary.org/obo/WBPhenotype_0001089,hexanol chemotaxis defective,"Failure to execute characteristic response to hexanol compared to control. In C. elegans, animals move towards typically attractive concentrations of hexanol."
http://purl.obolibrary.org/obo/WBPhenotype_0002233,osmolarity modulated swimming variant,The swimming behavior of animals are influenced or modulate by the osmolarity of the swimming buffer. The swimming of wild-type C. elegans animals are not affected by the osmolarity of the swimming liquid.
http://purl.obolibrary.org/obo/WBPhenotype_0002043,hermaphrodite mating efficiency reduced,The number of cross progeny produced by hermaphrodites is reduced compared to control hermaphrodites.
http://purl.obolibrary.org/obo/WBPhenotype_0001881,endoplasmic reticulum symmetry variant early emb,"Any variation in the normally asymmetric distribution of the endoplasmic reticulum during cell divisions of the early embryo. The endoplasmic reticulum (ER) is an irregular network of membranes, that occurs in the cytoplasm, and forms a complex meshwork of tubular channels. The ER has two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."
http://purl.obolibrary.org/obo/WBPhenotype_0001691,germ nuclei rachis,Germ nuclei are misplaced in the gonad and are observed in the rachis. Sheath cells are observed protruding between these nuclei. Meiotic or mitotic specification of germ nuclei is not affected.
http://purl.obolibrary.org/obo/WBPhenotype_0000908,cloacal morphology variant,Any variation in the structural appearance of the epithelial chamber that links the genital and alimentary tracts to the exterior via the anus (cloacal opening) compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000718,dosage compensation variant,Variations in the process of normalizing the expression level of X-linked genes between XX and XO animals compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000528,body region development variant,Variations in the progression of the overall structure or appearance of a discrete region of an animal's anatomy over time from an initial condition to a later condition compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000338,tail swelling,"Swelling in the post anal region compared to control. In C. elegans this swelling can be associated with infection from the nematode-specific bacterial pathogen, Microbacterium nematophilum."
http://purl.obolibrary.org/obo/WBPhenotype_0000148,starvation induced dauer formation variant,Animals exhibit variations in the entry into the dauer stage when exposed to nutrient poor conditions that induce dauer formation in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001102,mitotic spindle defective early emb,"Early embryos exhibit defects in the assembly, disassembly, arrangement, elongation or stabilization of the microtubule spindle during a mitotic cell cycle."
http://purl.obolibrary.org/obo/WBPhenotype_0002006,anaphase I progression variant early embryo,"Compared to controls, embryos exhibit variations in the part meiosis I in which homologous chromosomes separate and migrate away from each other."
http://purl.obolibrary.org/obo/WBPhenotype_0000940,male P lineages variant,The descendants of any of the P precursor cells (P1-P12) in male animals exhibit any variation in developmental programs compared to their counterparts in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001844,lipid hydrolysis regulation variant,"Variations in the process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of lipids, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000750,larval development variant,"Variations in the progression of a larva over time, from its formation to the mature structure compared to control. The larva is the early, immature form of an animal between hatching and adulthood."
http://purl.obolibrary.org/obo/WBPhenotype_0001654,cadmium resistant,"Animals fail to respond to the concentration of cadmium that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to cadmium to elicit the response compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000560,calcium channel modulator resistant,"Animals fail to respond to the concentration of calcium channel modulators that elicit a response in control animals. Alternatively, animals require increased concentration or longer exposure to this compound to elicit the response compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001464,cGMP chemotaxis variant,Any variation in the directed movement of a worm in response to a specific concentration gradient of cGMP.
http://purl.obolibrary.org/obo/WBPhenotype_0000370,egg long,The fertilized oocytes have a greater than standard length measured end to end compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0002368,lysosomal refractile body accumulation,"Lysosomal refractile bodies are apoptotic-like cell corpse; however, they differ in size and shape and can be described as resembling irregular cell corpses. These bodies have been shown to represent enlarged lysosomes and can occur in conjunction with altered programmed cell death programs."
http://purl.obolibrary.org/obo/WBPhenotype_0001274,organism heat hypersensitive,Animals respond to heat at a lower temperature or a shorter exposure time compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0002178,plasma membrane leaflet composition variant,Any variation in the components that make up either of the two leaflets of the semipermeable bilayer surrounding a cell that separates the cell from its external environment compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000180,axon morphology variant,"Animals display variations in the structure, organization of components, or spatial pattern of the projection that conducts signal away from the cell body, compared to that observed in control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001084,sodium chloride chemotaxis defective,"Failure to execute characteristic response to sodium chloride compared to control. In C. elegans, animals move towards attractive concentrations of sodium chloride."
http://purl.obolibrary.org/obo/WBPhenotype_0000903,marginal cell morphology variant,Any variation in the morphological appearance of marginal cells compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001807,alternative splicing variant,Any variation in the process of generating multiple mRNA molecules from a given set of exons by differential use of exons from the primary transcript(s) to form multiple mature mRNAs that vary in their exon composition compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000713,obsolete spermatocyte division abnormal,OBSOLETE.
http://purl.obolibrary.org/obo/WBPhenotype_0001617,ethosuximide resistant,"Animals fail to respond to the concentration of ethosuximide, which acts as an anticonvulsant, that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to this compound to elicit the response compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000523,chemical response variant,Animals exhibit variations in their response to a specific chemical compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001427,cytoplasmic appearance variant,"Animals exhibit variations in the form, structure or composition of any cellular contents (excluding plasma membrane and nucleus), compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000333,pharyngeal pumps brief,The time interval of the stereotyped sequence of muscle contractions by individual pharyngeal muscles that act to draw food into the pharynx is shorter compared to that observed in control (Wormatlas).
http://purl.obolibrary.org/obo/WBPhenotype_0001237,excess axon outgrowth,"Any perturbation that causes an increase in the frequency of axon outgrowth compared to control. As a result, an excess number of axonal projections are generated."
http://purl.obolibrary.org/obo/WBPhenotype_0000143,organism UV response variant,Animals exhibit variations in their response to ultraviolet radiation compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001047,aqueous positive chemotaxis variant,Animals exhibit variations in the movement towards typically attractive water-soluble chemicals compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0002001,synapse density variant,The number of synapses per unit area of a neuron differs in the animal compared to that observed for control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001979,gonad vesiculated,"Animals contain small, fluid-filled, anucleate, spherical membrane-bound structures within the gonad."
http://purl.obolibrary.org/obo/WBPhenotype_0000885,engulfment variant,"Any variation in the removal of a cell corpse, by a neighboring cell or a phagocyte compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0001789,temperature influenced life span variant,Life span of the animal is not influenced by changes in temperature in the same manner as control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000695,vulva morphology variant,Animals exhibit variations in the gross structure or organization of the reproductive organ required for depositing eggs and for influencing male mating behavior compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0002363,cholesterol depletion resistant,Animals are more resistant to the reduction of cholesterol in the environment compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0002173,cell number variant,Animals exhibit variations in the number of cells that make up the organism compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0004031,mate searching variant,"Any variation in the ability of an animal to search for a mate compared to control. In C. elegans, this is defined by failure of the leaving assay."
http://purl.obolibrary.org/obo/WBPhenotype_0000106,inhibition of oocyte maturation variant,Variations in the processes that negatively regulate the meiotic progression of oocytes (exit from diakinesis) in the absence of a signal compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000848,developmental delay,"The developmental progression of an animal over time, from its formation to its mature structure is delayed compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000658,neuromuscular synaptic transmission variant,Any variation in the process of communication across a synapse between a neuron and a target muscle cell compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001802,body wall muscle relaxation defective,Animals fail to relax their body wall muscles to the same extent as muscles in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000468,age associated fluorescence reduced,"Animals exhibit a decrease in the intensity of fluorescence signals in intestinal cells with advancing age, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0001612,ethanol resistant,"Animals fail to respond to the concentration of ethanol that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to ethanol to elicit the response compared to control animals. In C.elegans the phenotype designation Jud is short for JUDang, which is Korean for resistant to alcohol."
http://purl.obolibrary.org/obo/WBPhenotype_0002516,burrowing assay distance abnormal,"Animals exhibit variations, compared to control, in the distance traveled in a burrowing assay, in which animals are placed in a tube, separated from an attractant by solid medium through which the worms can burrow. Variations in distance traveled during the burrowing assay, when controlled for chemosensation defects, have been suggested to reflect variations in neuromuscular efficacy of locomotion."
http://purl.obolibrary.org/obo/WBPhenotype_0000278,body region pigmentation variant,Animals exhibit variations in the accumulation or expression of biochromes or any other substances that alter transparency or translucency of a particular body region.
http://purl.obolibrary.org/obo/WBPhenotype_0001422,endocytic transport defect,"Animals exhibit defects in the directed movement of substances into, out of or mediated by the endosome, a membrane-bound organelle that trafficks material to different compartments of the cell or back to the plasma membrane for recycling."
http://purl.obolibrary.org/obo/WBPhenotype_0002326,velocity of movement decreased,Animals exhibit a decrease in the net velocity of an animal.
http://purl.obolibrary.org/obo/WBPhenotype_0000088,body muscle displaced,The arrangement of the principal muscle cell type whose contractile activity generates body motion in the nematode differs from that observed in control animals. In C. elegans they consist of 95 unfused cells in the adult organized into four muscle quadrants. Their sarcomeres are obliquely striated and lie lengthwise along the body wall (Wormatlas).
http://purl.obolibrary.org/obo/WBPhenotype_0001232,serotonin response variant,Animals exhibit variations in the response to the addition of serotonin compared to that observed in control animals. Serotonin is a monoamine neurotransmitter.
http://purl.obolibrary.org/obo/WBPhenotype_0002136,no anchor cell,Animals are missing the anchor cell. In C. elegans the anchor cell is a key organizer of vulval patterning and morphogenesis.
http://purl.obolibrary.org/obo/WBPhenotype_0001042,neuron function reduced,"Neurons show impaired ability in the detection, transmission, coordination or their response to information about an animal's internal and external environments."
http://purl.obolibrary.org/obo/WBPhenotype_0001974,germ cell compartment small,Germ cell compartments are smaller than that of control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000880,axon development variant,"Any variation in the processes that influence the generation of neuronal extensions, that carry efferent (outgoing) action potentials from the cell body towards target cells compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0001784,lysosome homeostasis deficient,Animals are deficient in the formation or disassembly of lysosomes.
http://purl.obolibrary.org/obo/WBPhenotype_0000690,gonad migration variant,"Variations in the gross movement of the whole structure of the gonad along the body wall, behind the gonadal leader cell and away from the developing vulva compared to control (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0001594,germline transgene silencing variant,"Animals exhibit variations in the homology-dependent transcriptional level silencing of the expression of exogenous DNA that has been introduced into the organism, in the germline, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002498,ectopic organ,Animals exhibit one or more organs of a particular type in locations not normally found in controls.
http://purl.obolibrary.org/obo/WBPhenotype_0000101,UV induced apoptosis increased,"Animals exhibit an increase in the extent of activation of programmed cell death by exposure to the nucleic acid damaging agent, UV irradiation, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0001005,backward locomotion variant,Variations in the spontaneous or induced backward crawling locomotion of an animal compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0001937,hypersensitive to protein aggregation induced paralysis,Animals respond to protein aggregation at a lower concentration of aggregates or in less time compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000843,male mating efficiency reduced,The number of cross progeny sired by males is reduced compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0001747,zinc response variant,"Animals exhibit variations in the change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a zinc ion stimulus compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000653,mechanosensory system variant,"Variations in the progression of a set of interacting or interdependent entities forming the mechanosensory system over time from an initial condition to a later condition compared to control animals. The mechanosensory system is involved in the perception of a mechanical stimuli, its conversion into a signal and the recognition and characterization of the resulting signal."
http://purl.obolibrary.org/obo/WBPhenotype_0001557,dauer labial sensillum variant,"Dauer stage animals exhibit variations in the quantity, structure or organization of the sensilla of the mouth compared to control. In C. elegans, these sensillum are arranged in two (inner and outer) concentric rings around the mouth."
http://purl.obolibrary.org/obo/WBPhenotype_0000463,metabolic pathway variant,"Animals exhibit variations in processes that are responsible for chemical changes compared to control animals. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."
http://purl.obolibrary.org/obo/WBPhenotype_0001367,proctodeum development variant,"Any variation in the process whose specific outcome is the progression of the male proctodeum over time, from its formation to the mature structure, compared to control. The union of the vas deferens and the intestine give rise to the proctodeum which contains copulatory spicules."
http://purl.obolibrary.org/obo/WBPhenotype_0002511,fewer glutamatergic neurons,Animals exhibit fewer glutamatergic neurons compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000273,thrashing reduced,The number of body thrashes within an aqueous environment in a given period of time are reduced compared with control worms.
http://purl.obolibrary.org/obo/WBPhenotype_0001177,embryo osmotic pressure sensitive early emb,Embryos rupture when placed on a 2% agar pad and covered with a coverslip.
http://purl.obolibrary.org/obo/WBPhenotype_0002321,forward point velocity decreased,Animals exhibit decreased velocity of forward translocation of any point along the animal's track from that observed for control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000083,L3 arrest,The developmental program of the animals does not continue past the third larval stage (L3).
http://purl.obolibrary.org/obo/WBPhenotype_0002131,muscle cell ultrastructure variant,"Animals display variations in the structure or organization of the components of the muscle, compared to that observed in control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0002493,ectopic cell,Animals exhibit one or more cells of a particular type in locations not normally found in controls.
http://purl.obolibrary.org/obo/WBPhenotype_0000806,hermaphrodite fertility variant,"Hermaphrodites exhibit variations in the time of onset or duration of the fertile period, or variations in the production of viable offspring, including number and state of fertilized eggs laid, compared to controls."
http://purl.obolibrary.org/obo/WBPhenotype_0000616,synapse morphology variant,Animals display variations in the appearance of the subcellular junctional structure composed of a presynaptic terminal directly opposite the post-synaptic target and separated by a synaptic cleft.
http://purl.obolibrary.org/obo/WBPhenotype_0000426,antibody staining increased,"Any variation that results in an increase in the characteristic expression of a gene product, as detected by antibody staining, compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000236,dopamine catabolism defective,"Animals are unable to carry outany chemical reaction or pathway resulting in the breakdown of dopamine, a catecholamine neurotransmitter and a metabolic precursor of noradrenaline and adrenaline."
http://purl.obolibrary.org/obo/WBPhenotype_0000046,pace of P lineage defective early emb,More than five minutes between AB and P1 divisions.
http://purl.obolibrary.org/obo/WBPhenotype_0001000,developmental behavior variant,Any variation in the behavior characteristic during certain developmental stage(s) compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000978,spermatheca physiology variant,"Animals exhibit variations in any physical or chemical process required for cells as a collective unit of the spermatheca to carry out their normal functions or activities or be able to perceive and respond to stimuli, compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000788,anterior pale,Animals have decreased accumulation or expression of biochromes or any other substances that causes increased translucency of the anterior body axis compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0001932,myopodia present,"Animals exhibit ectopic plasma membrane extensions from muscle, these extensions are random projections that are thinner than the typical muscle arm."
http://purl.obolibrary.org/obo/WBPhenotype_0000598,alimentary system morphology variant,"Variations in the form, structure or composition of the series of related tissues lying within the body cavity and devoted to feeding and digestion compared to control (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0001742,lipid synthesis increased,The endogenous anabolism of any lipid species has been increased compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001552,dauer pharynx morphology variant,"Variations in the form or composition of the mouthparts at the anterior end of the digestive tract during the dauer stage, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002456,calcium response to light variant,Animals exhibit variations in the changes in calcium levels in response to light compared to controls.
http://purl.obolibrary.org/obo/WBPhenotype_0001362,chromosome condensation failure,"The progressive compaction of dispersed interphase chromatin into threadlike chromosomes prior to mitotic or meiotic nuclear division, or during apoptosis in eukaryotic cells is abolished."
http://purl.obolibrary.org/obo/WBPhenotype_0002266,mitochondrial content variant,"Animals exhibit variations in the overall amount of mitochondria present in the animal, as determined by, for example, Mitotracker staining."
http://purl.obolibrary.org/obo/WBPhenotype_0001172,programmed cell death variant,Developmentally regulated termination of a cell or cell group does not occur as in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0002076,cortical granule exocytosis variant,The process of secretion by a cell that results in the release of intracellular molecules contained within a specialized secretory vesicle that fuses with the plasma membrane during egg activation.
http://purl.obolibrary.org/obo/WBPhenotype_0000009,anesthetic resistant,"Animals fail to respond to the concentration of anesthetic that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to this compound to elicit the response compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000801,ventral region development variant,"Variations in the progression of an animal's anatomy contained in the ventral region over time, compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001705,nucleocytoplasmic transport defective,The directed movement of molecules between the nucleus and the cytoplasm is impaired.
http://purl.obolibrary.org/obo/WBPhenotype_0000611,muscle system physiology variant,"Animals exhibit variations in any physical or chemical process required for cells as a collective unit of the muscle system to carry out their normal functions or activities or be able to perceive and respond to stimuli, compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001515,struts variant,"Animals exhibit variations in the quantity or patterning of electron-dense columnar structures that join the basal and cortical cuticle layers, from that observed in control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000421,levamisole resistant,"Animals fail to respond to the concentration of levamisole that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to this compound to elicit the response compared to control animals. In C. elegans resistance to levamisole is often assayed via body contraction response, ventral tail curling response etc."
http://purl.obolibrary.org/obo/WBPhenotype_0002419,spindle aster variant,"Any variation in the assembly, disassembly, arrangement, elongation or stabilization of the microtubule spindle asters during a cell cycle."
http://purl.obolibrary.org/obo/WBPhenotype_0001325,backing not sustained,"Animals initiate but do not continue backward movement, similar to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0002229,chromium response variant,Animals exhibit variations in their response to chromium compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000231,body size variant,Animals exhibit variations in the physical dimensions of its body compared to control animals of the same developmental stage.
http://purl.obolibrary.org/obo/WBPhenotype_0001135,embryonic morphology defective early emb,"Animals exhibit defects in the form, structure or composition of any of its parts during the early embryonic stage."
http://purl.obolibrary.org/obo/WBPhenotype_0002039,retrograde transport variant,"Animals exhibit variation in the directed movement of organelles or molecules along microtubules from the cell periphery in nerve cell axons to the cell body, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000041,osmotic integrity variant,"Any variation in the process involved in the maintenance of an internal equilibrium of water within an organism, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000973,homologous recombination increased,Animals exhibit an increased frequency of exchange of genetic material between non-sister chromatids of a pair of homologues.
http://purl.obolibrary.org/obo/WBPhenotype_0001877,nuclear membrane morphology variant,"Any variation in the structure, form or composition of the membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000783,M line absent,"Animals lack the planar structure within the muscle sarcomere which lies midway within the thick filament (A) band, attaching to the plasma membrane at its base and running up towards the inward surface of the myofilament lattice, compared to control animals (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0001687,surface antigenicity variant,Cuticles of animals or cuticular extracts exhibit an altered pattern of antibody binding compared to Bristol N2 animals of the same developmental stage.
http://purl.obolibrary.org/obo/WBPhenotype_0000593,copper hypersensitive,Animals respond to copper at a lower concentration or a shorter exposure compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001497,mitotic metaphase to anaphase transition defect,"Cells exhibit variations in the process whereby a cell progresses from metaphase to anaphase during mitosis, compared to control. Metaphase is the second stage of chromosome segregation in the cell cycle where chromosomes become aligned on the equatorial plate of the cell and anaphase is the stage where sister chromatids separate and migrate towards the poles of the spindle."
http://purl.obolibrary.org/obo/WBPhenotype_0002451,enhanced burst pharyngeal pumping response to light,"Animals exhibit an enhanced burst pharyngeal pumping response to light, such that during the5-10 seconds after light exposure onset the pharyngeal pumping rate increases to a greater extent than in controls."
http://purl.obolibrary.org/obo/WBPhenotype_0002261,neurite connectivity defective,An effective connection between reciprocal target neurons is not established properly.
http://purl.obolibrary.org/obo/WBPhenotype_0002071,body lengthening response to muscimol variant,"The length of the animal does not increase to the same extent as observed for control animals, in response to exposure to muscimol."
http://purl.obolibrary.org/obo/WBPhenotype_0000004,constitutive egg laying,Eggs are laid under conditions where egg laying is normally inhibited.
http://purl.obolibrary.org/obo/WBPhenotype_0000936,P4 lineage variant,The descendants of the P4 blastomere exhibit any variation in developmental programs compared to their counterparts in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000746,cell division variant,Any variation that alters the physical partitioning and separation of a cell into daughter cells compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000556,dopamine adaptation variant,Animals show variations in their decreased responsiveness after prolonged or repeated exposure to dopamine compared to that in control.
http://purl.obolibrary.org/obo/WBPhenotype_0001700,swimming variant,Animals exhibit variations in movement in liquid from that observed for control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000366,three fold arrest,"Cessation of development that normally occurs in C. elegans 520-620min after the first cleavage at 20C, the stage between the 2-fold and fully elongated embryo."
http://purl.obolibrary.org/obo/WBPhenotype_0001510,neuronal cell fate specification variant,Any variation in the processes that govern acquisition of neuronal cell fates compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0002414,spindle variant,"Any variation in the assembly, disassembly, arrangement, elongation or stabilization of the array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during mitosis or meiosis and serves to move the duplicated chromosomes apart compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000176,satiety behavior variant,"Any variation in the specific actions or reactions of an animal after completion of feeding, typically after a fast, compared to that observed in control animals. In C. elegans worms become behaviorally quiescent and cease feeding and moving when sated."
http://purl.obolibrary.org/obo/WBPhenotype_0001320,endogenous synaptic amplitude variant,The amplitude (magnitude) of currents elicited by fusion of a single endogenous vesicle of transmitter in the absence of presynaptic action potentials is altered compared to control. Changes in amplitude are often interpreted as alterations of postsynaptic responsiveness to the transmitter.
http://purl.obolibrary.org/obo/WBPhenotype_0002224,mercury hypersensitive,Animals respond to mercury at a lower concentration or a shorter exposure compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001130,cytokinesis fails early emb,Cells of the embryo attempt to divide but fail to form two daughter cells.
http://purl.obolibrary.org/obo/WBPhenotype_0002034,lectin binding does not occur,Animals are not observed to contain targets for exogenously applied lectins.
http://purl.obolibrary.org/obo/WBPhenotype_0001872,drug induced locomotion variant,Locomotion of the animal is not influenced by drug exposure in the same manner as control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001682,organism UV resistant,Organisms respond to UV at a higer dose or a longer exposure compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001492,no back end,"Animals lack a properly developed posterior region compared to control. In C. elegans, mutants exhibit a severely deformed posterior region with a variable knob-like shape; accompanied by arrest at about the time of hatching with fairly normal pharyngeal and anterior development. Most mutants arrest as L1 larvae, and 5% do not hatch."
http://purl.obolibrary.org/obo/WBPhenotype_0002396,tumor prolapse frequency decreased,"Animals with a tumorous germline exhibit a decreased frequency of the presence of a tumor prolapse, a protrusion of tumor cells from the vulva, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000709,pharyngeal morphology variant,"Variations in the form or composition of the mouthparts at the anterior end of the digestive tract which contain a series of radial muscles, related neurons and epithelial cells, and several gland cells which may aid in digestion compared to control (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0000519,physiology variant,"Animals exhibit variations in any physical or chemical process required for the cell, tissue, organ system or organism to carry out its normal functions and activities or be able to perceive and respond to stimuli compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0000329,pumping asynchronous,The rhythmic contractions of pharyngeal compartments are no longer synchronized compared to control. In C. elegans the corpus and terminal bulb normally contract simultaneously.
http://purl.obolibrary.org/obo/WBPhenotype_0000139,stress induced lethality variant,Animals exhibit variations in survival when exposed to stress stimuli that induce lethality in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000931,bis phenol A response variant,Animals exhibit variations in their response to bis phenol A compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001835,energy expenditure variant,Variations in the amount of energy consumed by an organism compared to control. Energy expenditure is often determined by assaying oxygen consumption.
http://purl.obolibrary.org/obo/WBPhenotype_0000741,DNA damage checkpoint variant,Mitotic cells exhibit variations in the execution of cell-cycle arrest in response to DNA damage.
http://purl.obolibrary.org/obo/WBPhenotype_0001645,protein degradation variant,"Variations in the chemical reactions and pathways resulting in the directed breakdown of a protein (via the destruction of its native, active configuration) compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000551,omega turns variant,Animals exhibit variations in the rate of sharp head to tail turns compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001455,odorant negative chemotaxis variant,"Animals exhibit variations through directed movement, in response to repellant volatile organic chemicals, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000361,lima bean arrest,"Cessation of development at an intermediate stage in embryogenesis, immediately following the completion of gastrulation. In C. elegans this occurs around 350-390 minutes after first cleavage, cell number is at approximately 560 cells. At this time cell proliferation ceases and the embryo begins morphogenesis and elongation. The shape of the entire embryo within the eggshell resembles a lima bean (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0002359,protein carbonylation increased,Animals exhibit an increase in the covalent modification of one or more native amino acid side chains in proteins to carbonyl derivatives such as an aldehyde or ketone.
http://purl.obolibrary.org/obo/WBPhenotype_0001265,head movement variant,The anterior portion of the animal exhibits variations in its movement compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0002169,reproductive longevity shortened,Animals stop producing progeny significantly before the time reproduction stops in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000171,cell proliferation variant,Any aberrancy in the processes that govern expansion of cell populations compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001075,vulval muscle physiology variant,"Animals exhibit variations in any physical or chemical process required for cells as a collective unit of the vulva muscle system to carry out their normal functions or activities or be able to perceive and respond to stimuli, compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0004027,plate tap reflex variant,Animals exhibit variations in their response to substrate vibration compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0002391,cytokinesis failure,Cells attempt to divide but fail to form two daughter cells.
http://purl.obolibrary.org/obo/WBPhenotype_0000704,excretory canal morphology variant,Variations in the form or composition of structures made by the processes of the excretory canal cell compared to control (Wormatlas).
http://purl.obolibrary.org/obo/WBPhenotype_0001608,enflurane hypersensitive,Animals respond to the anesthetic enflurane at lower concentrations or shorter exposure times than control animals.
