immunoglobulin_complex	entity
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902101
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902102
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902103
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902104
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902115
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902116
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902117
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902119
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902120
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902229
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902230
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902231
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902284
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902292
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902315
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902337
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902338
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902339
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902340
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902369
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902373
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902397
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902398
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902399
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902400
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902401
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902402
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902403
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902412
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902413
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902435
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902436
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902437
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902504
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902505
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902506
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902513
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902531
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902532
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902533
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902576
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902667
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902668
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902669
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902679
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902680
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902742
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902749
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902750
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902751
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902803
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902804
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902805
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902806
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902807
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902808
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902845
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902846
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902850
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902882
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902883
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902884
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902902
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902903
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902904
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902905
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902969
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902974
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1902975
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903008
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903046
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903047
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903050
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903051
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903052
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903108
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903109
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903179
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903180
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903181
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903186
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903187
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903188
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903305
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903306
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903307
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903311
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903312
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903313
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903353
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903362
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903363
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903364
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903368
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903369
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903370
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903379
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903380
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903421
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903422
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903423
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903429
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903430
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903431
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903463
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903464
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903465
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903466
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903467
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903468
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903490
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903504
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903506
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903507
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903508
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903530
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903531
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903532
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903573
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903649
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903650
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903651
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903742
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903743
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903744
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903745
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903746
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903827
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903828
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903829
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903998
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1903999
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904000
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904081
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904089
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904092
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904093
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904094
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904115
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904170
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904171
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904172
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904289
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904290
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904291
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904350
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904351
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904352
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904409
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904410
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904411
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904512
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904513
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904514
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904688
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904689
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904690
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904739
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904745
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904746
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904747
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904748
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904860
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904950
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1904951
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905037
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905082
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905083
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905084
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905132
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905133
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905134
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905153
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905154
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905155
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905213
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905427
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905516
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905550
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905551
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905552
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905557
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905558
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905559
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905627
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905628
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905629
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905637
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905638
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905639
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905671
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905672
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905673
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905787
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905788
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905789
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905809
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905818
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905819
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905820
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905821
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905831
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905832
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905833
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905851
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905852
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905864
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905865
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905866
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905879
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905880
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905881
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905897
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905898
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905902
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905903
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905904
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905909
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905910
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905911
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905939
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905940
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905941
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1905951
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1990138
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1990580
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1990613
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000001
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000002
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000003
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000018
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000019
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000020
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000026
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000035
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000045
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000104
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000105
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000112
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000113
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000134
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000145
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000146
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000147
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000171
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000197
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000198
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000199
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000241
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000242
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000243
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000249
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000250
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000251
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000252
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000253
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000272
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000273
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000278
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000279
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000292
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000293
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000294
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000300
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000301
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000302
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000380
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000381
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000382
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000383
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000384
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000385
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000425
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000426
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000427
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000542
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000543
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000573
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000622
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000623
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000624
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000765
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000766
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000767
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000785
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000786
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2000816
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001020
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001021
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001022
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001023
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001024
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001025
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001141
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001222
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001223
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001224
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001228
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001229
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001230
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001233
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001234
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001235
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001242
