?cls	?xref
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PMID:19695225"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PMID:18948540"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PMID:15607739"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PMID:11788560"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PMID:22520971"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PMID:18524810"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"MolBase:1709"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PMID:22473176"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"KNApSAcK:C00007266"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"Gmelin:303"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"UM-BBD_compID:c0239"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PMID:22787557"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PMID:16446402"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PMID:22448627"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PMID:22486842"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"CAS:7783-06-4"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"Beilstein:3535004"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PMID:22378060"
<http://purl.obolibrary.org/obo/CHEBI_16136>	"PDBeChem:H2S"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"Wikipedia:Adenosine_triphosphate"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"Beilstein:73010"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"CAS:56-65-5"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"DrugBank:DB00171"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"PDBeChem:ATP"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"KNApSAcK:C00001491"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"HMDB:HMDB0000538"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"Patent:US3079379"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"KEGG:D08646"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"Drug_Central:91"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"KEGG:C00002"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"Reaxys:73010"
<http://purl.obolibrary.org/obo/CHEBI_15422>	"Gmelin:34857"
<http://purl.obolibrary.org/obo/CHEBI_17326>	"KEGG:C00201"
<http://purl.obolibrary.org/obo/CHEBI_24757>	"PMID:12079432"
<http://purl.obolibrary.org/obo/CHEBI_24757>	"PMID:7487057"
<http://purl.obolibrary.org/obo/CHEBI_24757>	"PMID:12215218"
<http://purl.obolibrary.org/obo/CHEBI_24757>	"PMID:11640916"
<http://purl.obolibrary.org/obo/CHEBI_24757>	"CAS:7790-92-3"
<http://purl.obolibrary.org/obo/CHEBI_24757>	"Gmelin:688"
<http://purl.obolibrary.org/obo/CHEBI_24757>	"PMID:8072005"
<http://purl.obolibrary.org/obo/CHEBI_24757>	"PMID:15589368"
<http://purl.obolibrary.org/obo/CHEBI_29922>	"PDBeChem:SFO"
<http://purl.obolibrary.org/obo/CHEBI_86995>	"Reaxys:25263174"
<http://purl.obolibrary.org/obo/CHEBI_77703>	"Wikipedia:Histidine_ammonia-lyase"
<http://purl.obolibrary.org/obo/CHEBI_29438>	"Gmelin:259263"
<http://purl.obolibrary.org/obo/CHEBI_29438>	"Beilstein:1813938"
<http://purl.obolibrary.org/obo/CHEBI_29438>	"CAS:15194-58-8"
<http://purl.obolibrary.org/obo/CHEBI_71232>	"Wikipedia:Adenosine_receptor"
<http://purl.obolibrary.org/obo/CHEBI_24026>	"MetaCyc:Fatty-Alcohols"
<http://purl.obolibrary.org/obo/CHEBI_24026>	"Wikipedia:Fatty_alcohol"
<http://purl.obolibrary.org/obo/CHEBI_24026>	"LIPID_MAPS_class:LMFA05"
<http://purl.obolibrary.org/obo/CHEBI_138675>	"Wikipedia:https://en.wikipedia.org/wiki/Gas"
<http://purl.obolibrary.org/obo/CHEBI_18254>	"KEGG:C00911"
<http://purl.obolibrary.org/obo/CHEBI_22984>	"KEGG:C00076"
<http://purl.obolibrary.org/obo/CHEBI_22984>	"CAS:7440-70-2"
<http://purl.obolibrary.org/obo/CHEBI_22984>	"DrugBank:DB01373"
<http://purl.obolibrary.org/obo/CHEBI_22984>	"WebElements:Ca"
<http://purl.obolibrary.org/obo/CHEBI_17258>	"KEGG:C15587"
<http://purl.obolibrary.org/obo/CHEBI_17258>	"Reaxys:3200"
<http://purl.obolibrary.org/obo/CHEBI_17258>	"Gmelin:601779"
<http://purl.obolibrary.org/obo/CHEBI_17258>	"Beilstein:3200"
<http://purl.obolibrary.org/obo/CHEBI_17258>	"HMDB:HMDB0001366"
<http://purl.obolibrary.org/obo/CHEBI_51143>	"KEGG:C06061"
<http://purl.obolibrary.org/obo/CHEBI_33855>	"KEGG:C00193"
<http://purl.obolibrary.org/obo/CHEBI_33855>	"MetaCyc:Aryl-Aldehyde"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"Gmelin:49460"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"Beilstein:1718835"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"YMDB:YMDB00570"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"PMID:23698045"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"PMID:24862930"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"Reaxys:1718835"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"CAS:123-51-3"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"DrugBank:DB02296"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"KEGG:C07328"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"HMDB:HMDB0006007"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"PMID:24804072"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"PMID:24767042"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"PMID:24487533"
<http://purl.obolibrary.org/obo/CHEBI_15837>	"PMID:23043843"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"PMID:25639887"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"PMID:24184049"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"PMID:24997906"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"PMID:24399719"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"DrugBank:DB00472"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"PMID:8694321"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"Patent:US4314081"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"PMID:24464553"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"PMID:22923967"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"PMID:23885544"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"Wikipedia:Fluoxetine"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"CAS:54910-89-3"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"HMDB:HMDB0014615"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"PMID:25448156"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"PMID:19144769"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"KEGG:D00326"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"Patent:DE2500110"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"PMID:25671301"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"PMID:22903652"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"Reaxys:3991406"
<http://purl.obolibrary.org/obo/CHEBI_5118>	"Beilstein:39914106"
<http://purl.obolibrary.org/obo/CHEBI_41609>	"PDBeChem:CO3"
<http://purl.obolibrary.org/obo/CHEBI_41609>	"CAS:3812-32-6"
<http://purl.obolibrary.org/obo/CHEBI_41609>	"Beilstein:3600898"
<http://purl.obolibrary.org/obo/CHEBI_41609>	"Gmelin:1559"
<http://purl.obolibrary.org/obo/CHEBI_52090>	"Reaxys:1839368"
<http://purl.obolibrary.org/obo/CHEBI_30362>	"PMID:24932627"
<http://purl.obolibrary.org/obo/CHEBI_30362>	"Wikipedia:Isopentane"
<http://purl.obolibrary.org/obo/CHEBI_30362>	"PMID:24833189"
<http://purl.obolibrary.org/obo/CHEBI_30362>	"CAS:78-78-4"
<http://purl.obolibrary.org/obo/CHEBI_30362>	"Beilstein:1730723"
<http://purl.obolibrary.org/obo/CHEBI_30362>	"Gmelin:49318"
<http://purl.obolibrary.org/obo/CHEBI_30362>	"PMID:23904008"
<http://purl.obolibrary.org/obo/CHEBI_30362>	"Reaxys:1730723"
<http://purl.obolibrary.org/obo/CHEBI_30362>	"PMID:21481069"
<http://purl.obolibrary.org/obo/CHEBI_17120>	"MetaCyc:HEXANOATE"
<http://purl.obolibrary.org/obo/CHEBI_17120>	"ECMDB:ECMDB21229"
<http://purl.obolibrary.org/obo/CHEBI_17120>	"Gmelin:326340"
<http://purl.obolibrary.org/obo/CHEBI_17120>	"Beilstein:3601453"
<http://purl.obolibrary.org/obo/CHEBI_17120>	"CAS:151-33-7"
<http://purl.obolibrary.org/obo/CHEBI_17120>	"KEGG:C01585"
<http://purl.obolibrary.org/obo/CHEBI_61951>	"PMID:17099073"
<http://purl.obolibrary.org/obo/CHEBI_29228>	"Gmelin:166"
<http://purl.obolibrary.org/obo/CHEBI_29228>	"CAS:7664-39-3"
<http://purl.obolibrary.org/obo/CHEBI_29228>	"Drug_Central:4499"
<http://purl.obolibrary.org/obo/CHEBI_29228>	"KEGG:C16487"
<http://purl.obolibrary.org/obo/CHEBI_59806>	"Gmelin:329042"
<http://purl.obolibrary.org/obo/CHEBI_59806>	"MetaCyc:NICOTINE"
<http://purl.obolibrary.org/obo/CHEBI_39214>	"CAS:71751-41-2"
<http://purl.obolibrary.org/obo/CHEBI_15138>	"CAS:18496-25-8"
<http://purl.obolibrary.org/obo/CHEBI_15138>	"UM-BBD_compID:c0569"
<http://purl.obolibrary.org/obo/CHEBI_29214>	"Gmelin:1404640"
<http://purl.obolibrary.org/obo/CHEBI_25106>	"Wikipedia:Macrolide"
<http://purl.obolibrary.org/obo/CHEBI_30616>	"Beilstein:3581767"
<http://purl.obolibrary.org/obo/CHEBI_30616>	"Gmelin:342798"
<http://purl.obolibrary.org/obo/CHEBI_33575>	"PMID:18433345"
<http://purl.obolibrary.org/obo/CHEBI_33575>	"Wikipedia:Carboxylic_acid"
<http://purl.obolibrary.org/obo/CHEBI_33575>	"PMID:17147560"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"KEGG:D00584"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"DrugBank:DB00544"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"CAS:51-21-8"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"PMID:12520460"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"LINCS:LSM-4261"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"Drug_Central:26"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"Beilstein:127172"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"Reaxys:127172"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"PDBeChem:URF"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"PMID:14769231"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"KEGG:C07649"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"PMID:11356943"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"HMDB:HMDB0014684"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"PMID:19023200"
<http://purl.obolibrary.org/obo/CHEBI_46345>	"Wikipedia:Fluorouracil"
<http://purl.obolibrary.org/obo/CHEBI_18248>	"Reaxys:4122945"
<http://purl.obolibrary.org/obo/CHEBI_18248>	"CAS:7439-89-6"
<http://purl.obolibrary.org/obo/CHEBI_18248>	"DrugBank:DB01592"
<http://purl.obolibrary.org/obo/CHEBI_18248>	"KEGG:C00023"
<http://purl.obolibrary.org/obo/CHEBI_18248>	"HMDB:HMDB0015531"
<http://purl.obolibrary.org/obo/CHEBI_18248>	"WebElements:Fe"
<http://purl.obolibrary.org/obo/CHEBI_38958>	"KEGG:C06073"
<http://purl.obolibrary.org/obo/CHEBI_38958>	"Wikipedia:Indole_alkaloid"
<http://purl.obolibrary.org/obo/CHEBI_32563>	"Gmelin:815095"
<http://purl.obolibrary.org/obo/CHEBI_29075>	"KEGG:C02171"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"PMID:14119536"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"PMID:29872540"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"Reaxys:100834"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"PMID:31436297"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"PMID:19227966"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"PMID:32251767"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"PMID:17094176"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"KEGG:C09421"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"LINCS:LSM-2041"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"Drug_Central:1001"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"PMID:31775307"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"Beilstein:6253162"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"KNApSAcK:C00001849"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"CAS:483-18-1"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"PMID:31964796"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"Beilstein:100834"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"PMID:31734270"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"DrugBank:DB13393"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"PMID:31533472"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"PMID:16109351"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"Wikipedia:Emetine"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"PMID:32245264"
<http://purl.obolibrary.org/obo/CHEBI_4781>	"MetaCyc:CPD-14817"
<http://purl.obolibrary.org/obo/CHEBI_37581>	"PMID:18789684"
<http://purl.obolibrary.org/obo/CHEBI_77941>	"Wikipedia:Amidase"
<http://purl.obolibrary.org/obo/CHEBI_149484>	"PMID:25693996"
<http://purl.obolibrary.org/obo/CHEBI_50826>	"PMID:22148238"
<http://purl.obolibrary.org/obo/CHEBI_50826>	"PMID:22128035"
<http://purl.obolibrary.org/obo/CHEBI_50826>	"Wikipedia:Silver_nanoparticles"
<http://purl.obolibrary.org/obo/CHEBI_139588>	"PMID:19908854"
<http://purl.obolibrary.org/obo/CHEBI_139588>	"PMID:15326516"
<http://purl.obolibrary.org/obo/CHEBI_139588>	"PMID:20382022"
<http://purl.obolibrary.org/obo/CHEBI_139588>	"PMID:23295224"
<http://purl.obolibrary.org/obo/CHEBI_30412>	"KEGG:C00572"
<http://purl.obolibrary.org/obo/CHEBI_16733>	"KEGG:C00405"
<http://purl.obolibrary.org/obo/CHEBI_17359>	"PDBeChem:SO3"
<http://purl.obolibrary.org/obo/CHEBI_17359>	"CAS:14265-45-3"
<http://purl.obolibrary.org/obo/CHEBI_17359>	"Gmelin:1449"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"CAS:58-08-2"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:9218278"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:11209966"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:9063686"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:24039592"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"Reaxys:17705"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:20164568"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:23551936"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:22114686"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:18068204"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:16644114"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:10924888"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:15257305"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:19418355"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:16709440"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:18258404"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:11022879"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:11410911"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:17508167"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:11815511"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"LINCS:LSM-2026"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"Beilstein:17705"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:19088793"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:17387608"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"MetaCyc:1-3-7-TRIMETHYLXANTHINE"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:15718055"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:12943586"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"KEGG:C07481"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:10884512"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:10796597"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:7441110"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PDBeChem:CFF"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:15681408"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:15280431"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:7689104"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:10822912"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:11431501"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:17132260"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:18647558"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:8679661"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:9132918"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:15840517"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:11312039"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:17932622"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:16528931"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:11949272"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:9067318"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:17724925"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:19047957"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:16143823"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:19879252"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:16391865"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:14607010"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:19084078"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:18513215"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:12397877"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"Wikipedia:Caffeine"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:19007524"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"KNApSAcK:C00001492"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"Drug_Central:463"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"KEGG:D00528"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:11014293"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:14521986"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:22770225"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:18625110"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:12915014"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:18421070"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:10803761"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:17957400"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:20470411"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:16856769"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"Gmelin:103040"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:10983026"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:12457274"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:12574990"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:8347173"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:16805851"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"DrugBank:DB00201"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:8332255"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"PMID:10510174"
<http://purl.obolibrary.org/obo/CHEBI_27732>	"HMDB:HMDB0001847"
<http://purl.obolibrary.org/obo/CHEBI_76988>	"Wikipedia:Xenoestrogen"
<http://purl.obolibrary.org/obo/CHEBI_15740>	"MetaCyc:FORMATE"
<http://purl.obolibrary.org/obo/CHEBI_15740>	"CAS:71-47-6"
<http://purl.obolibrary.org/obo/CHEBI_15740>	"KEGG:C00058"
<http://purl.obolibrary.org/obo/CHEBI_15740>	"PMID:17190852"
<http://purl.obolibrary.org/obo/CHEBI_15740>	"PMID:3946945"
<http://purl.obolibrary.org/obo/CHEBI_15740>	"HMDB:HMDB0000142"
<http://purl.obolibrary.org/obo/CHEBI_15740>	"Reaxys:1901205"
<http://purl.obolibrary.org/obo/CHEBI_15740>	"Wikipedia:Formate"
<http://purl.obolibrary.org/obo/CHEBI_15740>	"Gmelin:1006"
<http://purl.obolibrary.org/obo/CHEBI_15740>	"Beilstein:1901205"
<http://purl.obolibrary.org/obo/CHEBI_15740>	"UM-BBD_compID:c0106"
<http://purl.obolibrary.org/obo/CHEBI_38462>	"Wikipedia:Acetylcholinesterase_inhibitor"
<http://purl.obolibrary.org/obo/CHEBI_33839>	"Wikipedia:Macromolecule"
<http://purl.obolibrary.org/obo/CHEBI_33697>	"CAS:63231-63-0"
<http://purl.obolibrary.org/obo/CHEBI_58165>	"PMID:7870041"
<http://purl.obolibrary.org/obo/CHEBI_58165>	"PMID:7870042"
<http://purl.obolibrary.org/obo/CHEBI_58165>	"Reaxys:3720459"
<http://purl.obolibrary.org/obo/CHEBI_18099>	"CAS:108-93-0"
<http://purl.obolibrary.org/obo/CHEBI_18099>	"PDBeChem:CXL"
<http://purl.obolibrary.org/obo/CHEBI_18099>	"PMID:11682644"
<http://purl.obolibrary.org/obo/CHEBI_18099>	"PMID:23825601"
<http://purl.obolibrary.org/obo/CHEBI_18099>	"UM-BBD_compID:c0175"
<http://purl.obolibrary.org/obo/CHEBI_18099>	"KEGG:C00854"
<http://purl.obolibrary.org/obo/CHEBI_18099>	"Wikipedia:Cyclohexanol"
<http://purl.obolibrary.org/obo/CHEBI_18099>	"MetaCyc:CYCLOHEXANOL"
<http://purl.obolibrary.org/obo/CHEBI_18099>	"DrugBank:DB03703"
<http://purl.obolibrary.org/obo/CHEBI_18099>	"Reaxys:906744"
<http://purl.obolibrary.org/obo/CHEBI_82744>	"MetaCyc:Aliphatic-Aldoximes"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"KEGG:C07505"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:2296016"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:19005061"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:12873507"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:2308142"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"KEGG:D00539"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:18949032"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"Wikipedia:Ethosuximide"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:2061925"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:21332949"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"LINCS:LSM-5195"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:21945797"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:1992141"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:17481896"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"Chemspider:3175"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"CAS:77-67-8"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:17451232"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:16606760"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:1847429"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"DrugBank:DB00593"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:8246220"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:1681105"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:8691481"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:9016327"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"Drug_Central:1087"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:3336019"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:17046248"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"HMDB:HMDB0014731"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:17011080"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:3820228"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"Reaxys:117054"
<http://purl.obolibrary.org/obo/CHEBI_4887>	"PMID:8627613"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:1624425"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:6992777"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:11732194"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"Wikipedia:Tunicamycin"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:34700340"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:5103138"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:12106388"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"CAS:11089-65-9"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"KEGG:C12063"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:11514096"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:7766032"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:34979291"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:11478581"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:160437"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:12515321"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:11798249"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:4630978"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:5168706"
<http://purl.obolibrary.org/obo/CHEBI_29699>	"PMID:701277"
