?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/WBPhenotype_0000778>	"Animals are unable to ingest nutrients at a rate similar to control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000610>	"Animals exhibit variations in any physical or chemical process required for cells as a collective unit of the secretory system to carry out their normal functions or activities or be able to perceive and respond to stimuli, compared to control animals."	
<http://purl.obolibrary.org/obo/WBbt_0005175>	"organ producing either sperm or ova."	
<http://purl.obolibrary.org/obo/CHEBI_22256>		
<http://purl.obolibrary.org/obo/WBPhenotype_0001904>	"Animals fail to exhibit toxicity to the concentration of manganese that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to this compound to elicit the response compared to control animals. In C. elegans toxic responses to manganese include dopamine (DA) neuron neurodegeneration."	
<http://purl.obolibrary.org/obo/GO_0044706>	"A multicellular organism process which involves another multicellular organism of the same or different species."	
<http://purl.obolibrary.org/obo/CHEBI_26921>		
<http://purl.obolibrary.org/obo/GO_0006909>	"A vesicle-mediated transport process that results in the engulfment of external particulate material by phagocytes and their delivery to the lysosome. The particles are initially contained within phagocytic vacuoles (phagosomes), which then fuse with primary lysosomes to effect digestion of the particles."	"Wikipedia:Phagocytosis"
<http://purl.obolibrary.org/obo/WBls_0000821>	"A C. elegans life stage that occurs during the L4 larval life stage"	
<http://purl.obolibrary.org/obo/GO_0010165>	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of X-ray radiation. An X-ray is a form of electromagnetic radiation with a wavelength in the range of 10 nanometers to 100 picometers (corresponding to frequencies in the range 30 PHz to 3 EHz)."	
<http://purl.obolibrary.org/obo/CHEBI_63367>	"A carbohydrate derivative that is formally obtained from a monosaccharide."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000773>	"Any variation in the processes that regulate the apportionment of chromosomes to each of two daughter cells compared to control."	
<http://purl.obolibrary.org/obo/CHEBI_24067>	"A haloalkane that is an alkane in which at least one hydrogen atom has been replaced by a fluorine atom."	
<http://purl.obolibrary.org/obo/GO_0098687>	"Any subdivision of a chromosome along its length."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000065>	"XO-bearing individuals die preferentially over other animals in the population. In C.elegans, X0 animals die preferentially over XX animals."	
<http://purl.obolibrary.org/obo/CHEBI_59137>	"Cinchonan or its (8S)-epimer."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001243>	"The bidirectional transport of molecules (cargo) along axonemal microtubules is reduced compared to control."	
<http://purl.obolibrary.org/obo/BFO_0000020>	"b is a specifically dependent continuant = Def. b is a continuant & there is some independent continuant c which is not a spatial region and which is such that b s-depends_on c at every time t during the course of b’s existence. (axiom label in BFO2 Reference: [050-003])"@en	
<http://purl.obolibrary.org/obo/GO_0030990>	"A nonmembrane-bound oligomeric protein complex that participates in bidirectional transport of molecules (cargo) along axonemal microtubules."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002465>	"The pattern or state of ubiquitin modifications of histones varies from that of controls."	
<http://purl.obolibrary.org/obo/CHEBI_25367>	"Any polyatomic entity that is an electrically neutral entity consisting of more than one atom."	
<http://purl.obolibrary.org/obo/CHEBI_50860>	"Any molecular entity that contains carbon."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000515>	"Variations in any process whose specific outcome is the development and/or maintenance of the ventral nerve cord."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000204>	"Variations in the anterior body muscle contraction (aBoc) step of the defecation cycle compared to control animals. Under normal conditions, anterior body wall muscles contract and pressurize the intestinal contents during the aBoc step."	
<http://purl.obolibrary.org/obo/GO_0060281>	"Any process that modulates the rate or extent of the process whose specific outcome is the progression of an oocyte over time, from initial commitment of the cell to its specific fate, to the fully functional differentiated cell."	
<http://purl.obolibrary.org/obo/GO_0016071>	"The chemical reactions and pathways involving mRNA, messenger RNA, which is responsible for carrying the coded genetic 'message', transcribed from DNA, to sites of protein assembly at the ribosomes."	
<http://purl.obolibrary.org/obo/GO_0060236>	"Any process that modulates the rate, frequency or extent of the assembly, arrangement of constituent parts, or disassembly of the microtubule spindle during a mitotic cell cycle."	
<http://purl.obolibrary.org/obo/CHEBI_35573>		
<http://purl.obolibrary.org/obo/GO_0031175>	"The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002267>	"Animals exhibit increases in the overall amount of mitochondria present in the animal, as determined by, for example, Mitotracker staining."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000146>	"Animals do not respond to changes in temperature or thermal stress in the same manner as control animals. In C.elegans this is often measured by changes in the expression of stress proteins or changes in life span."	
<http://purl.obolibrary.org/obo/GO_0032092>	"Any process that activates or increases the frequency, rate or extent of protein binding."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000456>	"Variations in characteristic response with respect to perception or transmission of a touch stimulus compared to responses in control animals."	
<http://purl.obolibrary.org/obo/GO_0005623>	"OBSOLETE. The basic structural and functional unit of all organisms. Includes the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."	"NIF_Subcellular:sao1813327414 Wikipedia:Cell_(biology)"
<http://purl.obolibrary.org/obo/WBPhenotype_0002572>	"Animals exhibit variations in mitophagy, the selective autophagy process in which a mitochondrion is degraded by macroautophagy, compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000869>	"OBSOLETE."	
<http://purl.obolibrary.org/obo/WBbt_0004804>	"Embryonic founder cell"	
<http://purl.obolibrary.org/obo/CHEBI_26079>		
<http://purl.obolibrary.org/obo/WBPhenotype_0000665>	"Any variation that disrupts the connectivity between the somatic gonad and the adjoining tissues compared to control. In C. elegans this connnection is between the somatic gonad and the vulva in hermaphrodites and between the somatic gonad and proctodeum in males."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000320>	"Animals show a decrease in survivorship after thawing compared to control."	
<http://purl.obolibrary.org/obo/CHEBI_33839>	"A macromolecule is a molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."	"Wikipedia:Macromolecule"
<http://purl.obolibrary.org/obo/GO_0000077>	"A signal transduction process that contributes to a DNA damage checkpoint."	"Wikipedia:DNA_damage_checkpoint Wikipedia:Postreplication_checkpoint"
<http://purl.obolibrary.org/obo/GO_0045769>	"Any process that stops, prevents, or reduces the frequency, rate or extent of asymmetric cell division."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000569>	"Animals display markedly swollen areas along their axons, which are larger than synaptic varicosities in control animals."	
<http://purl.obolibrary.org/obo/BFO_0000003>	"An entity that has temporal parts and that happens, unfolds or develops through time."@en	
<http://purl.obolibrary.org/obo/WBPhenotype_0001217>	"Germ line cells exhibit variations in the process whereby a cell progresses from metaphase to anaphase during mitosis, compared to control."	
<http://purl.obolibrary.org/obo/CHEBI_38632>	"Any agent that affects the transport of molecular entities across a biological membrane."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001886>	"Embryos exhibit defects in the maintenance or termination of the groove in the cell surface near the old metaphase plate during cytokinesis."	
<http://purl.obolibrary.org/obo/CHEBI_75763>	"Any  metabolite produced during a metabolic reaction in eukaryotes, the taxon that include members of the fungi, plantae and animalia kingdoms."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001060>	"In C. elegans, this is characterized by the failure to move towards typically attractive volatile organic molecules sensed by the AWC compared to control."	
<http://purl.obolibrary.org/obo/GO_0009268>	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a pH stimulus. pH is a measure of the acidity or basicity of an aqueous solution."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002054>	"Animals exhibit an exaggerated response to magnesium compared to control animals exposed to similar concentrations."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002536>	"Animals exhibit germ cells with a number of P granules that differs from control animals."	
<http://purl.obolibrary.org/obo/GO_0043233>	"The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."	
<http://purl.obolibrary.org/obo/GO_0051252>	"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving RNA."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001143>	"Embryos contain more than one nucleus per cell in the inviable one- to four-cell embryo."	
<http://purl.obolibrary.org/obo/GO_0000781>	"The end of a linear chromosome, required for the integrity and maintenance of the end. A chromosome telomere usually includes a region of telomerase-encoded repeats the length of which rarely exceeds 20 bp each and that permits the formation of a telomeric loop (T-loop). The telomeric repeat region is usually preceded by a sub-telomeric region that is gene-poor but rich in repetitive elements. Some telomeres only consist of the latter part (for eg. D. melanogaster telomeres)."	"SO:0000624"
<http://purl.obolibrary.org/obo/GO_2000292>	"Any process that modulates the frequency, rate or extent of defecation."	
<http://purl.obolibrary.org/obo/CHEBI_136889>	"Any steroid that has beta-configuration at position 5."	
<http://purl.obolibrary.org/obo/GO_0000087>	"A cell cycle phase during which nuclear division occurs, and which is comprises the phases: prophase, metaphase, anaphase and telophase and occurs as part of a mitotic cell cycle."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000696>	"The eversion process, in which the vulval invagination is turned inside out during the final molt, is disrupted. In C.elegans, such variations in vulval eversion are primarily due to developmental defects in the somatic gonad (and sometimes vulva)."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000676>	"The increase in size or mass of an organism over time during the lifespan of the organism or over any developmental stage(s) is not similar to that observed for control animals."	
<http://purl.obolibrary.org/obo/GO_0038024>	"Binding specifically to a substance (cargo) to deliver it to a transport vesicle. Cargo receptors span membranes (for instance the plasma membrane or the endoplasmic reticulum membrane), binding simultaneously to cargo molecules and coat adaptors, to efficiently recruit the cargo molecules to nascent vesicles."	"Reactome:R-HSA-9759202 Reactome:R-HSA-3000122 Reactome:R-HSA-3000137 Reactome:R-HSA-3000112 Reactome:R-HSA-9759209 Reactome:R-HSA-3000103 Reactome:R-HSA-350168"
<http://purl.obolibrary.org/obo/GO_0005881>	"Any microtubule in the cytoplasm of a cell."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002193>	"The orientation of the progeny of P7.p mimic those of P5.p and face towards the posterior of the worm, a phenotype referred to as posterior-reversed vulval lineage (P-Rvl)."	
<http://purl.obolibrary.org/obo/CHEBI_63299>	"Any organooxygen compound derived from a carbohydrate by replacement of one or more hydroxy group(s) by an amino group, a thiol group or similar heteroatomic groups. The term also includes derivatives of these compounds."	
<http://purl.obolibrary.org/obo/CHEBI_23449>		
<http://purl.obolibrary.org/obo/WBPhenotype_0001831>	"Any variation in the formation of intestinal microvilli. Microvilli are actin-based cellular structures that form plasma membrane projections into the extracellular space and whose specialized shape provides increased cellular surface area. Microvilli are a crucial component of the terminal differentiation process for many epithelial cell types, usually ones that play an absorptive or filtering role."	
<http://purl.obolibrary.org/obo/CHEBI_59554>	"Any fatty acid with a chain length of between C6 and C12."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000092>	"Any variation in the processes that govern the expansion of intestinal cell populations compared to control."	
<http://purl.obolibrary.org/obo/GO_0007586>	"The whole of the physical, chemical, and biochemical processes carried out by multicellular organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism."	"Wikipedia:Digestion"
<http://purl.obolibrary.org/obo/WBPhenotype_0000505>	"Animals exhibit variations in the structure or organization of any of the finger-like sensory sensilla that project from the tail and embed in the male fan compared to control animals. In C. elegans, nine bilateral rays project from the tail in a radial pattern with a smooth and slightly tapered appearance. Although one neuronal member of each ray sensillum is exposed to the outside, male rays rarely take up dye."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000848>	"The developmental progression of an animal over time, from its formation to its mature structure is delayed compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000442>	"The developmental progression of a larva over time, from its formation to its mature structure is delayed compared to control. The larva is the early, immature form of an animal between hatching and adulthood."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001294>	"The most anterior portion of the animal is not aligned with the axis of the body."	
<http://purl.obolibrary.org/obo/WBbt_0005829>	"a large process bundle that runs along the vental mid-line extending from the ventral region of the nerve ring."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001298>	"Animals exhibit variations in the form, structure or composition of the more posterior portion of the intestine, just anterior to the sphincter valve, which is subject to squeezing by the somatal-intestinal muscles compared to control animals (Wormatlas)."	
<http://purl.obolibrary.org/obo/GO_0006338>	"A dynamic process of chromatin reorganization resulting in changes to chromatin structure. These changes allow DNA metabolic processes such as transcriptional regulation, DNA recombination, DNA repair, and DNA replication."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001387>	"Failure of male-derived sperm to fuse with an oocyte during sexual reproduction."	
<http://purl.obolibrary.org/obo/GO_0044703>	"A biological process that directly contributes to the process of producing new individuals, involving another organism."	
<http://purl.obolibrary.org/obo/WBbt_0004578>	"Rectal cell at hatching, becomes PDA in hermaphrodite, postembryonic blast cell in male"	
<http://purl.obolibrary.org/obo/GO_0031645>	"Any process that stops, prevents, or reduces the frequency, rate or extent of a neurophysiological process."	
<http://purl.obolibrary.org/obo/WBbt_0004017>	"a cellular object that consists of subcellular components, expresses genes or functions."	"CL:0000000"
<http://purl.obolibrary.org/obo/GO_0051258>	"The process of creating protein polymers, compounds composed of a large number of component monomers; polymeric proteins may be made up of different or identical monomers. Polymerization occurs by the addition of extra monomers to an existing poly- or oligomeric protein."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001681>	"The alignment of the spindle relative to other cellular structures varies from that observed in control animals."	
<http://purl.obolibrary.org/obo/GO_0043231>	"Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."	
<http://purl.obolibrary.org/obo/PATO_0001435>	"A structural quality inhering in a bearer by virtue of the bearer's having connection or association with another entity."	
<http://purl.obolibrary.org/obo/CHEBI_35570>		
<http://purl.obolibrary.org/obo/PATO_0001710>	"A size quality inhering in an bearer by virtue of the bearer's extension in three dimensions."	
<http://purl.obolibrary.org/obo/GO_0098764>	"A meiotic cell cycle phase prior to a during which some part of meiosis I nuclear division or the proceeding cytokinesis occurs."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001034>	"The morphology of pronuclei and nuclei are defective in the early embryo. In C. elegans, this defect is often characterized by pronuclei and nuclei that are small or missing altogether and are often accompanied by spindle defects."	
<http://purl.obolibrary.org/obo/GO_0051650>	"The directed movement of a vesicle to a specific location."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001726>	"Animals vary in the distance between anterior and posterior ends of the animal from that observed in control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001253>	"The microtuble-based fibrillar-bundle, axoneme, of the wing cell cilia are reduced in length and do not extend into the sheath cell as far as they do in control animals."	
<http://purl.obolibrary.org/obo/GO_0010638>	"Any process that increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."	
<http://purl.obolibrary.org/obo/GO_0000374>	"The splicing of Group III introns. This occurs by a ribozymic mechanism where the intron sequence forms a distinct 3D structure, characteristic of Group III introns, that is involved in catalyzing the splicing reactions, though protein factors are also required in vivo. Splicing occurs by a series of two transesterification reactions begun by a bulged adenosine residue within the intron sequence as the initiating nucleophile. The intron is excised as a lariat. Though very similar in structure and mechanism to Group II introns, Group III introns are smaller and more streamlined and the splice site consensus sequences are not as well conserved."	
<http://purl.obolibrary.org/obo/GO_0070382>	"A transport vesicle that mediates transport from an intracellular compartment to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000879>	"Animals exhibit variations in the processes that are required to maintain the length of telomeric DNA from generation to generation compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002207>	"Animals are missing one or both gonad arms, the normally U-shaped projections of the gonad that extend into the anterior or posterior of the animal and bends back towards the center of the animal."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000314>	"Animals are slight or meager in body size compared to control animals at the same developmental stage."	
<http://purl.obolibrary.org/obo/CHEBI_35571>		
<http://purl.obolibrary.org/obo/WBbt_0008249>	"seminal vesicle, outer; cell of the pedigree Z1.paapp or Z4.aaapp."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000602>	"OBSOLETE."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000705>	"Any variation in the progression of an intestinal cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000511>	"Variations in the directed movement of the nucleus to a specific location within a cell compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001525>	"Animals exhibit variations in the structure or organization of the posterior region of the pharynx compared to control."	
<http://purl.obolibrary.org/obo/GO_0045787>	"Any process that activates or increases the rate or extent of progression through the cell cycle."	
<http://purl.obolibrary.org/obo/CHEBI_27732>	"A trimethylxanthine in which the three methyl groups are located at positions 1, 3, and 7. A purine alkaloid that occurs naturally in tea and coffee."	"CAS:58-08-2 PMID:9218278 PMID:11209966 PMID:9063686 PMID:24039592 Reaxys:17705 PMID:23551936 PMID:20164568 PMID:22114686 PMID:18068204 PMID:16644114 PMID:10924888 PMID:15257305 PMID:19418355 PMID:16709440 PMID:18258404 PMID:11022879 PMID:11410911 PMID:17508167 PMID:11815511 LINCS:LSM-2026 Beilstein:17705 PMID:19088793 PMID:17387608 MetaCyc:1-3-7-TRIMETHYLXANTHINE PMID:15718055 PMID:12943586 KEGG:C07481 PMID:10884512 PMID:10796597 PMID:7441110 PDBeChem:CFF PMID:15681408 PMID:15280431 PMID:10822912 PMID:7689104 PMID:11431501 PMID:17132260 PMID:18647558 PMID:8679661 PMID:15840517 PMID:9132918 PMID:11312039 PMID:17932622 PMID:16528931 PMID:11949272 PMID:9067318 PMID:17724925 PMID:19879252 PMID:19047957 PMID:16391865 PMID:16143823 PMID:14607010 PMID:19084078 PMID:18513215 PMID:12397877 Wikipedia:Caffeine PMID:19007524 KNApSAcK:C00001492 Drug_Central:463 KEGG:D00528 PMID:11014293 PMID:14521986 PMID:22770225 PMID:18625110 PMID:12915014 PMID:18421070 PMID:10803761 PMID:17957400 PMID:20470411 PMID:16856769 Gmelin:103040 PMID:10983026 PMID:12457274 PMID:12574990 PMID:8347173 PMID:16805851 DrugBank:DB00201 PMID:8332255 PMID:10510174 HMDB:HMDB0001847"
<http://purl.obolibrary.org/obo/GO_0003365>	"The specification and formation of anisotropic intracellular organization that contributes to the self-propelled directed movement of an ameboid cell."	
<http://purl.obolibrary.org/obo/GO_0140244>	"Any process that regulates translation occurring at the presynapse."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001745>	"Any variation in a cell junction at which the cytoplasmic face of the plasma membrane is attached to actin filaments compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001768>	"Variations in the quantity of circumferential axonal tracts from the number observed in control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001845>	"Variations in the covalent alteration of one or more components (eg: fatty acids, sterols etc.) in a lipid, resulting in a change in the properties of the lipid, compared to control."	
<http://purl.obolibrary.org/obo/CHEBI_50846>	"Biologically active substance whose activity affects or plays a role in the functioning of the immune system."	"Wikipedia:Immunotherapy"
<http://purl.obolibrary.org/obo/CHEBI_30412>		"KEGG:C00572"
<http://purl.obolibrary.org/obo/WBPhenotype_0001171>	"The duration of viability in the adult phase of the life-cycle is less than that of control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000966>	"Progressive decrease in brood size culminating, over generations, in the loss of reproductive ability and thus becoming effectively sterile."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000096>	"Variations in the progression of the epithelial chamber that links the genital and alimentary tracts to the exterior via the anus (cloacal opening) over time compared to control (Wormatlas)."	
<http://purl.obolibrary.org/obo/GO_0012506>	"The lipid bilayer surrounding any membrane-bounded vesicle in the cell."	"NIF_Subcellular:sao1153182838"
<http://purl.obolibrary.org/obo/WBbt_0005374>	"Anterior lobe of the bi-lobbed hermaphrodite gonad."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001916>	"Pathogens internally associated with the animal exhibit an increase in survival compared to control animals."	
<http://purl.obolibrary.org/obo/GO_0010037>	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a carbon dioxide (CO2) stimulus."	
<http://purl.obolibrary.org/obo/GO_0036276>	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an antidepressant stimulus, a mood-stimulating drug."	
<http://purl.obolibrary.org/obo/CHEBI_33792>		
<http://purl.obolibrary.org/obo/GO_0010976>	"Any process that increases the rate, frequency or extent of neuron projection development. Neuron projection development is the process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."	
<http://purl.obolibrary.org/obo/GO_0007005>	"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a mitochondrion; includes mitochondrial morphogenesis and distribution, and replication of the mitochondrial genome as well as synthesis of new mitochondrial components."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002381>	"Animals exhibit variations in the amount and/or quality of pheromone produced compared to control animals at a defined stage."	
<http://purl.obolibrary.org/obo/GO_0005739>	"A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."	"NIF_Subcellular:sao1860313010 Wikipedia:Mitochondrion"
<http://purl.obolibrary.org/obo/WBPhenotype_0000240>	"The processes governing the expansion of blast cell populations vary, such that cell populations are decreased compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001252>	"Animals exhibit variations in the structure or organization of the microtubule-based fibrillar section, axoneme, of the cilia of the flat sheet-like cells associated with sensory function, from that observed in control animals."	
<http://purl.obolibrary.org/obo/CHEBI_60466>	"Zwitterionic form of any peptide where, in general, the amino terminus is positively charged and the carboxy terminus is negatively charged."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000803>	"Variations in the progression of the anterior end of the animal over time from an initial condition to a later condition compared to control animals."	
<http://purl.obolibrary.org/obo/GO_0006913>	"The directed movement of molecules between the nucleus and the cytoplasm."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000741>	"Mitotic cells exhibit variations in the execution of cell-cycle arrest in response to DNA damage."	
<http://purl.obolibrary.org/obo/CHEBI_33791>		
<http://purl.obolibrary.org/obo/WBbt_0006798>	"Male haploid germ cell."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000233>	"Animals exhibit variations in any chemical reaction or pathway involving dopamine, a catecholamine neurotransmitter and a metabolic precursor of noradrenaline and adrenaline, compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000394>	"Any variation in the movement of a protein through a gel matrix when an electric field is applied compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002466>	"Variations in the processes that incorporate methyl groups to one or more bases within RNA, compared to control."	
<http://purl.obolibrary.org/obo/CHEBI_35315>		
<http://purl.obolibrary.org/obo/WBPhenotype_0000593>	"Animals respond to copper at a lower concentration or a shorter exposure compared to control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0004017>	"Animals exhibit variations in their ability to maintain characteristic and effective locomotion compared to control."	
<http://purl.obolibrary.org/obo/GO_0045495>	"Differentiated cytoplasm associated with a pole (animal, vegetal, anterior, or posterior) of an oocyte, egg or early embryo."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000943>	"Any variation in the progression of a cluster of neuron cell bodies (somata) over time from its initial formation to its mature form compared to control."	
<http://purl.obolibrary.org/obo/CHEBI_26561>		
<http://purl.obolibrary.org/obo/GO_0007292>	"Generation of the female gamete; specialised haploid cells produced by meiosis and along with a male gamete takes part in sexual reproduction."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002097>	"Any variation in the form or composition of membrane bound organelles, known as lysosomes, that have an acidic interior and generally act to digest components of the cell, compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002357>	"Animals exhibit an increase in the quantity of metabolites, small molecule products or intermediates required for the metabolic functioning of the cell or organism."	
<http://purl.obolibrary.org/obo/CHEBI_46787>	"A liquid that can dissolve other substances (solutes) without any change in their chemical composition."	"Wikipedia:Solvent"
<http://purl.obolibrary.org/obo/WBPhenotype_0001277>	"XX animals are transformed into males or pseudomales ."	
<http://purl.obolibrary.org/obo/CHEBI_33661>		
<http://purl.obolibrary.org/obo/GO_0030017>	"The repeating unit of a myofibril in a muscle cell, composed of an array of overlapping thick and thin filaments between two adjacent Z discs."	"Wikipedia:Sarcomere"
<http://purl.obolibrary.org/obo/CHEBI_63941>	"A macrocyclic lactone that is avermectin B1a in which the double bond present in the spirocyclic ring system has been reduced to a single bond. It is the major component of ivermectin."	"PMID:6148214 PMID:6547280 Reaxys:4643153 PMID:2411323 PDBeChem:IVM CAS:71827-03-7 VSDB:1455 PMID:6125361"
<http://purl.obolibrary.org/obo/WBPhenotype_0000781>	"Any variation in the extremely thin elongated cytoplasmic filament, usually composed principally of actin protein to form a myofilament lattice, as in muscle cells compared to control (Wormatlas)."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001019>	"Animals arrest during the stage between early and late larval development. In C. elegans, mid larval arrest occurs during the L2 to L3 stages of development."	
<http://purl.obolibrary.org/obo/GO_0006796>	"The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000539>	"Variations in the progression of the anatomical structures that consist of processes of ventral cord motor neurons that send commissures to the dorsal side, as well as processes of certain head and tail neurons, over time from initial formation to mature structure compared to control (Wormatlas)."	
<http://purl.obolibrary.org/obo/GO_0071480>	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000423>	"Any variation in the contractions of the muscles in the most anterior body region of the animal compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001719>	"Animals exhibit variations in any of the series of molecular signals generated as a consequence of the presence of unfolded proteins in the endoplasmic reticulum (ER) and or the mitochondria, compared to control. One such response is the increase in expression of chaperones."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000548>	"Progressive degeneration of muscle."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000029>	"Animals are defective for RNAi introduced by environmental means such as in the cases of RNAi triggered by soaking or feeding."	
<http://purl.obolibrary.org/obo/GO_0051129>	"Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."	
<http://purl.obolibrary.org/obo/GO_1904092>	"Any process that modulates the frequency, rate or extent of autophagic cell death."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000139>	"Animals exhibit variations in survival when exposed to stress stimuli that induce lethality in control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001453>	"Animals exhibit variations in their avoidance response to high concentrations of sodium chloride solution compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000656>	"Animals exhibit variations in the process of acetylcholine neurotransmitter-based communication from a neuron to a target cell across a synapse compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001426>	"Fluid-phase endocytosis by coelomocytes is less frequent or efficient compared to control."	
